city;county;region;latitude;longitude
Košice - Barca;Košice IV;Košickı;48.6765971;21.265998
Košice - Juh;Košice IV;Košickı;48.7068711;21.2605959
Košice - Krásna;Košice IV;Košickı;48.6703947;21.3151716
Košice - Nad jazerom;Košice IV;Košickı;48.686518;21.2885299
Košice - Šebastovce;Košice IV;Košickı;48.6553605;21.2684872
Košice - Vyšné Opátske;Košice IV;Košickı;48.7128797;21.2796139
Baèkovík;Košice-okolie;Košickı;48.7845296;21.4332646
Baška;Košice-okolie;Košickı;48.7096943;21.1775152
Bela;Košice-okolie;Košickı;48.5852508;21.2704711
Beniakovce;Košice-okolie;Košickı;48.7651575;21.3122368
Bidovce;Košice-okolie;Košickı;48.7431884;21.4375968
Blaice;Košice-okolie;Košickı;48.6720005;21.4177864
Boèiar;Košice-okolie;Košickı;48.5922458;21.2357221
Bohdanovce;Košice-okolie;Košickı;48.65158;21.4011682
Boliarov;Košice-okolie;Košickı;48.8108109;21.4331574
Budimír;Košice-okolie;Košickı;48.7964915;21.2990911
Bukovec;Košice-okolie;Košickı;48.7142937;21.1372933
Bunetice;Košice-okolie;Košickı;48.8630685;21.3966001
Buzica;Košice-okolie;Košickı;48.5266835;21.0793998
Cestice;Košice-okolie;Košickı;48.5808778;21.0954655
Èakanovce;Košice-okolie;Košickı;48.7748454;21.4560353
Èaòa;Košice-okolie;Košickı;48.6085584;21.313309
Èeèejovce;Košice-okolie;Košickı;48.5943876;21.0631257
Èiatice;Košice-okolie;Košickı;48.7924905;21.3889686
Debraï;Košice-okolie;Košickı;48.6511844;20.9776333
Drienovec;Košice-okolie;Košickı;48.6097226;20.9497666
Drustevná pri Hornáde;Košice-okolie;Košickı;48.8042758;21.2539177
Ïurïošík;Košice-okolie;Košickı;48.7386616;21.4048971
Ïurkov;Košice-okolie;Košickı;48.7119612;21.4435993
Dvorníky - Vèeláre;Košice-okolie;Košickı;48.5995157;20.820231
Geèa;Košice-okolie;Košickı;48.6252726;21.3144114
Gyòov;Košice-okolie;Košickı;48.5856563;21.3091087
Haèava;Košice-okolie;Košickı;48.6763163;20.8113155
Háj;Košice-okolie;Košickı;48.637608;20.8542312
Haniska;Košice-okolie;Košickı;48.6204687;21.2537275
Her¾any;Košice-okolie;Košickı;48.7995283;21.4887043
Hodkovce;Košice-okolie;Košickı;48.6811509;21.0946232
Hosovce;Košice-okolie;Košickı;48.5784738;20.8620837
Hrašovík;Košice-okolie;Košickı;48.7448775;21.3236998
Hı¾ov;Košice-okolie;Košickı;48.73359;21.0855797
Chorváty;Košice-okolie;Košickı;48.5611241;20.8714006
Chrastné;Košice-okolie;Košickı;48.7962991;21.3593102
Janík;Košice-okolie;Košickı;48.5447347;20.9725217
Jasov;Košice-okolie;Košickı;48.7126398;20.9394295
Kalša;Košice-okolie;Košickı;48.6160799;21.5332811
Kecerovce;Košice-okolie;Košickı;48.8260503;21.4117962
Kecerovskı Lipovec;Košice-okolie;Košickı;48.8508789;21.4607065
Kechnec;Košice-okolie;Košickı;48.5437258;21.282139
Kokšov - Bakša;Košice-okolie;Košickı;48.6423876;21.3229887
Komárovce;Košice-okolie;Košickı;48.5710752;21.1118522
Kosto¾any nad Hornádom;Košice-okolie;Košickı;48.7876395;21.2346763
Košická Belá;Košice-okolie;Košickı;48.8128697;21.0965683
Košická Polianka;Košice-okolie;Košickı;48.6936143;21.3555957
Košické O¾šany;Košice-okolie;Košickı;48.729769;21.3554563
Košickı Kleèenov;Košice-okolie;Košickı;48.7394708;21.5246712
Krá¾ovce;Košice-okolie;Košickı;48.8049291;21.3283639
Kysak;Košice-okolie;Košickı;48.8523097;21.2086333
Malá Ida;Košice-okolie;Košickı;48.678819;21.1671605
Malá Lodina;Košice-okolie;Košickı;48.8689165;21.0904104
Medzev;Košice-okolie;Košickı;48.7113193;20.863925
Milhos;Košice-okolie;Košickı;48.5334165;21.2790403
Mokrance;Košice-okolie;Košickı;48.6050902;21.0220324
Moldava nad Bodvou;Košice-okolie;Košickı;48.601647;20.9862603
Mudrovce;Košice-okolie;Košickı;48.8314807;21.4655192
Niná Hutka;Košice-okolie;Košickı;48.6616915;21.3640622
Niná Kamenica;Košice-okolie;Košickı;48.7696855;21.5027911
Niná Myš¾a;Košice-okolie;Košickı;48.6297661;21.3577098
Ninı Èaj;Košice-okolie;Košickı;48.6693666;21.3935774
Ninı Klátov;Košice-okolie;Košickı;48.7365531;21.145726
Ninı Lánec;Košice-okolie;Košickı;48.5323554;21.1122081
Nová Polhora;Košice-okolie;Košickı;48.82993;21.3173203
Nováèany;Košice-okolie;Košickı;48.695359;21.0665139
Novı Salaš;Košice-okolie;Košickı;48.6032491;21.4930886
Obišovce;Košice-okolie;Košickı;48.8664244;21.2360022
Olšovany;Košice-okolie;Košickı;48.7104208;21.3993766
Opátka;Košice-okolie;Košickı;48.7904905;21.0434247
Opiná;Košice-okolie;Košickı;48.8671199;21.4290833
Paòovce;Košice-okolie;Košickı;48.6529346;21.0653414
Peder;Košice-okolie;Košickı;48.565997;20.9324379
Perín - Chym;Košice-okolie;Košickı;48.5411164;21.1789398
Ploské;Košice-okolie;Košickı;48.82274;21.345042
Poproè;Košice-okolie;Košickı;48.7322489;20.9763018
Rákoš;Košice-okolie;Košickı;48.6392609;21.4296026
Rankovce;Košice-okolie;Košickı;48.8160616;21.4895768
Rešica;Košice-okolie;Košickı;48.5430302;21.0297454
Rozhanovce;Košice-okolie;Košickı;48.7620819;21.3528585
Rudník;Košice-okolie;Košickı;48.7004254;21.0175521
Ruskov;Košice-okolie;Košickı;48.6778129;21.457274
Sady nad Torysou;Košice-okolie;Košickı;48.7152755;21.3568712
Seòa;Košice-okolie;Košickı;48.5729879;21.2504953
Skároš;Košice-okolie;Košickı;48.5969155;21.4118131
Slanèík;Košice-okolie;Košickı;48.6598613;21.4977493
Slanec;Košice-okolie;Košickı;48.6345375;21.4768022
Slanská Huta;Košice-okolie;Košickı;48.5768855;21.5036953
Slanské Nové Mesto;Košice-okolie;Košickı;48.6564282;21.5212041
Soko¾;Košice-okolie;Košickı;48.8171923;21.2012147
Soko¾any;Košice-okolie;Košickı;48.6079128;21.2390831
Svinica;Košice-okolie;Košickı;48.7260227;21.4913373
Šemša;Košice-okolie;Košickı;48.6766381;21.1303602
Štós;Košice-okolie;Košickı;48.7083082;20.7947594
Trebejov;Košice-okolie;Košickı;48.8406448;21.2317967
Trsany;Košice-okolie;Košickı;48.7616222;21.3986688
Trstené pri Hornáde;Košice-okolie;Košickı;48.5754723;21.3395017
Turòa nad Bodvou;Košice-okolie;Košickı;48.6222337;20.9037118
Turnianska Nová Ves;Košice-okolie;Košickı;48.5736996;20.887823
Vajkovce;Košice-okolie;Košickı;48.7871855;21.3294235
Valaliky;Košice-okolie;Košickı;48.6367469;21.2855257
Ve¾ká Ida;Košice-okolie;Košickı;48.6086313;21.1476996
Ve¾ká Lodina;Košice-okolie;Košickı;48.8597791;21.159643
Vtáèkovce;Košice-okolie;Košickı;48.8363299;21.376784
Vyšná Hutka;Košice-okolie;Košickı;48.678261;21.3606805
Vyšná Kamenica;Košice-okolie;Košickı;48.785952;21.5055969
Vyšná Myš¾a;Košice-okolie;Košickı;48.6277469;21.390898
Vyšnı Èaj;Košice-okolie;Košickı;48.6860391;21.3951853
Vyšnı Klátov;Košice-okolie;Košickı;48.7604469;21.0959007
Vyšnı Medzev;Košice-okolie;Košickı;48.736371;20.9024787
Zádiel;Košice-okolie;Košickı;48.614734;20.8320904
Zlatá Idka;Košice-okolie;Košickı;48.7528208;21.0191386
arnov;Košice-okolie;Košickı;48.5773383;20.9203124
daòa;Košice-okolie;Košickı;48.6004144;21.3603565
Bajany;Michalovce;Košickı;48.6;22.1166667
Bánovce nad Ondavou;Michalovce;Košickı;48.6702058;21.8050222
Beša;Michalovce;Košickı;48.5314875;21.949317
Bracovce;Michalovce;Košickı;48.6458964;21.8360285
Budince;Michalovce;Košickı;48.5460331;22.1213344
Budkovce;Michalovce;Košickı;48.6333333;21.9333333
Èeèehov;Michalovce;Košickı;48.7245127;21.9899336
Èièarovce;Michalovce;Košickı;48.5406692;22.0231036
Èierne Pole;Michalovce;Košickı;48.5812198;22.0704822
Drahòov;Michalovce;Košickı;48.5922357;21.9683622
Dúbravka;Michalovce;Košickı;48.6288201;21.8783479
Falkušovce;Michalovce;Košickı;48.6270539;21.8429867
Hatalov;Michalovce;Košickı;48.661934;21.8890183
Haín;Michalovce;Košickı;48.7518847;22.0186568
Hnojné;Michalovce;Košickı;48.7806493;22.0692815
Horovce;Michalovce;Košickı;48.6825595;21.7715325
Iòaèovce;Michalovce;Košickı;48.6972346;22.034189
Ikovce;Michalovce;Košickı;48.5567797;21.9536329
Jastrabie pri Michalovciach;Michalovce;Košickı;48.7194519;22.033273
Jovsa;Michalovce;Košickı;48.8199847;22.0953651
Kaèanov;Michalovce;Košickı;48.6124117;21.8454574
Kalua;Michalovce;Košickı;48.8079386;22.0009306
Kapušianske K¾aèany;Michalovce;Košickı;48.5141134;22.0934324
Klokoèov;Michalovce;Košickı;48.8159574;22.0319048
Krásnovce;Michalovce;Košickı;48.7166667;21.8833333
Krišovská Liesková;Michalovce;Košickı;48.5874662;22.0324613
Kusín;Michalovce;Košickı;48.8167031;22.0643042
Lastomír;Michalovce;Košickı;48.7037213;21.9260716
Laškovce;Michalovce;Košickı;48.7;21.85
Lesné;Michalovce;Košickı;48.7941915;21.8208413
Loín;Michalovce;Košickı;48.6608699;21.8365915
Lúèky;Michalovce;Košickı;48.7723213;22.0380284
Malèice;Michalovce;Košickı;48.5771339;21.8542973
Malé Raškovce;Michalovce;Košickı;48.5774847;21.9087674
Markovce;Michalovce;Košickı;48.5906257;21.8447358
Maovské Vojkovce;Michalovce;Košickı;48.5728186;22.1363396
Michalovce;Michalovce;Košickı;48.7514383;21.9211949
Moravany;Michalovce;Košickı;48.7363081;21.792173
Nacina Ves;Michalovce;Košickı;48.8179475;21.8385076
Oborín;Michalovce;Košickı;48.5421576;21.8864653
Oreské;Michalovce;Košickı;48.8580288;21.9109578
Palín;Michalovce;Košickı;48.6582107;21.9885471
Pavlovce nad Uhom;Michalovce;Košickı;48.6148403;22.0426824
Petrikovce;Michalovce;Košickı;48.5458172;21.8593018
Petrovce nad Laborcom;Michalovce;Košickı;48.7952593;21.8642479
Poruba pod Vihorlatom;Michalovce;Košickı;48.850344;22.1442598
Pozdišovce;Michalovce;Košickı;48.7257943;21.854384
Ptrukša;Michalovce;Košickı;48.4703725;22.1350382
Pusté Èemerné;Michalovce;Košickı;48.8480515;21.8104053
Rakovec nad Ondavou;Michalovce;Košickı;48.7692425;21.7881934
Ruská;Michalovce;Košickı;48.5300394;22.1426453
Senné;Michalovce;Košickı;48.6686404;22.0250787
Slavkovce;Michalovce;Košickı;48.6028664;21.9213887
Sliepkovce;Michalovce;Košickı;48.6729363;21.9457953
Staré;Michalovce;Košickı;48.8603169;21.8758902
Stráske;Michalovce;Košickı;48.8753207;21.8253482
Stretava;Michalovce;Košickı;48.6433901;22.0021974
Stretavka;Michalovce;Košickı;48.6176647;21.9859044
Suché;Michalovce;Košickı;48.7659706;21.8369819
Šamudovce;Michalovce;Košickı;48.7;21.8833333
Trhovište;Michalovce;Košickı;48.6982767;21.8061331
Trnava pri Laborci;Michalovce;Košickı;48.827862;21.9273768
Tušice;Michalovce;Košickı;48.7249577;21.7483557
Tušická Nová Ves;Michalovce;Košickı;48.7182999;21.7557652
Ve¾ké Kapušany;Michalovce;Košickı;48.5414312;22.0758628
Ve¾ké Raškovce;Michalovce;Košickı;48.5481474;21.9119804
Ve¾ké Slemence;Michalovce;Košickı;48.5030674;22.1309229
Vinné;Michalovce;Košickı;48.8109113;21.9677973
Vojany;Michalovce;Košickı;48.5696123;21.9899835
Vo¾a;Michalovce;Košickı;48.85;21.85
Vrbnica;Michalovce;Košickı;48.6858005;21.8769302
Vysoká nad Uhom;Michalovce;Košickı;48.63153;22.0950526
Zaluice;Michalovce;Košickı;48.7603445;21.9866115
Závadka;Michalovce;Košickı;48.761829;22.0649497
Zbudza;Michalovce;Košickı;48.8156187;21.8929864
Zemplínska Široká;Michalovce;Košickı;48.6976579;21.9725393
Zemplínske Kopèany;Michalovce;Košickı;48.5908408;21.9072348
bince;Michalovce;Košickı;48.6666667;21.8833333
Ardovo;Roòava;Košickı;48.5333333;20.4166667
Betliar;Roòava;Košickı;48.7239052;20.5238156
Bohúòovo;Roòava;Košickı;48.512225;20.3879398
Bôrka;Roòava;Košickı;48.6442545;20.7796362
Brdárka;Roòava;Košickı;48.7672775;20.3385264
Bretka;Roòava;Košickı;48.4891841;20.3434281
Brzotín;Roòava;Košickı;48.6319853;20.4974235
Èierna Lehota;Roòava;Košickı;48.7391124;20.2234141
Èoltovo;Roòava;Košickı;48.4956598;20.3725854
Èuèma;Roòava;Košickı;48.6896908;20.5424124
Dedinky;Roòava;Košickı;48.8622234;20.3818002
Dlhá Ves;Roòava;Košickı;48.495906;20.4476673
Dobšiná;Roòava;Košickı;48.838467;20.3273797
Drnava;Roòava;Košickı;48.6407775;20.6589713
Gemerská Hôrka;Roòava;Košickı;48.545641;20.3526056
Gemerská Panica;Roòava;Košickı;48.4722774;20.3821921
Gemerská Poloma;Roòava;Košickı;48.7451058;20.4801866
Goèaltovo;Roòava;Košickı;48.6373517;20.3451476
Goèovo;Roòava;Košickı;48.7587696;20.4184644
Hanková;Roòava;Košickı;48.75;20.3166667
Henckovce;Roòava;Košickı;48.7137682;20.4315761
Honce;Roòava;Košickı;48.6676145;20.4043653
Hrhov;Roòava;Košickı;48.6067917;20.750338
Hrušov;Roòava;Košickı;48.5829932;20.6216228
Jablonov nad Turòou;Roòava;Košickı;48.588481;20.6761371
Jovice;Roòava;Košickı;48.6330044;20.5517553
Keèovo;Roòava;Košickı;48.4926227;20.483668
Kobeliarovo;Roòava;Košickı;48.7509507;20.3642365
Koce¾ovce;Roòava;Košickı;48.7094878;20.3425294
Kováèová;Roòava;Košickı;48.6441492;20.6958956
Krásnohorská Dlhá Lúka;Roòava;Košickı;48.620471;20.5707204
Krásnohorské Podhradie;Roòava;Košickı;48.6625107;20.6065511
Kruná;Roòava;Košickı;48.6378691;20.4715577
Kunova Teplica;Roòava;Košickı;48.6112021;20.381157
Lipovník;Roòava;Košickı;48.626682;20.6233087
Lúèka;Roòava;Košickı;48.6409977;20.7289339
Markuška;Roòava;Košickı;48.7307695;20.3258002
Meliata;Roòava;Košickı;48.5166667;20.3333333
Niná Slaná;Roòava;Košickı;48.7229934;20.4028018
Ochtiná;Roòava;Košickı;48.6857595;20.3304237
Paèa;Roòava;Košickı;48.6822536;20.6113862
Pašková;Roòava;Košickı;48.5919051;20.3836809
Petrovo;Roòava;Košickı;48.7143787;20.3636658
Plešivec;Roòava;Košickı;48.547137;20.4006607
Rakovnica;Roòava;Košickı;48.6613314;20.4608456
Rejdová;Roòava;Košickı;48.7907465;20.2856954
Rochovce;Roòava;Košickı;48.7022664;20.3001848
Roštár;Roòava;Košickı;48.6925121;20.3502119
Rozloná;Roòava;Košickı;48.6166667;20.35
Roòava;Roòava;Košickı;48.6543915;20.5311839
Roòavské Bystré;Roòava;Košickı;48.6705724;20.4407364
Rudná;Roòava;Košickı;48.6650021;20.4844943
Silica;Roòava;Košickı;48.5555727;20.5219149
Silická Brezová;Roòava;Košickı;48.5338975;20.4861077
Silická Jablonica;Roòava;Košickı;48.5689253;20.5964022
Slavec;Roòava;Košickı;48.5869516;20.4677768
Slavoška;Roòava;Košickı;48.7275298;20.3381905
Slavošovce;Roòava;Košickı;48.7120636;20.2854242
Stratená;Roòava;Košickı;48.8894675;20.3441974
Štítnik;Roòava;Košickı;48.6589529;20.3641195
Vlachovo;Roòava;Košickı;48.7722515;20.4127581
Vyšná Slaná;Roòava;Košickı;48.7889053;20.3311414
Baškovce;Sobrance;Košickı;48.7867897;22.2003799
Beòatina;Sobrance;Košickı;48.8091398;22.3254283
Beovce;Sobrance;Košickı;48.6291333;22.1505735
Blatná Polianka;Sobrance;Košickı;48.6886776;22.1061288
Blatné Remety;Sobrance;Košickı;48.7093742;22.0962401
Blatné Revištia;Sobrance;Košickı;48.735341;22.0757758
Bunkovce;Sobrance;Košickı;48.7232523;22.1160393
Fekišovce;Sobrance;Košickı;48.7716724;22.0857435
Hlivištia;Sobrance;Košickı;48.8;22.2166667
Horòa;Sobrance;Košickı;48.7583606;22.2021259
Husák;Sobrance;Košickı;48.6976897;22.2878748
Choòkovce;Sobrance;Košickı;48.7794862;22.2409193
Inovce;Sobrance;Košickı;48.8231273;22.3576717
Jasenov;Sobrance;Košickı;48.7975362;22.1688837
Jenkovce;Sobrance;Košickı;48.65;22.2166667
Kolibabovce;Sobrance;Košickı;48.7208733;22.2555625
Koòuš;Sobrance;Košickı;48.7763708;22.2710493
Korom¾a;Sobrance;Košickı;48.7162774;22.2925556
Krèava;Sobrance;Košickı;48.6812161;22.2471913
Kristy;Sobrance;Košickı;48.6864402;22.1899078
Lekárovce;Sobrance;Košickı;48.600811;22.1558327
Niná Rybnica;Sobrance;Košickı;48.7465639;22.1412692
Niné Nemecké;Sobrance;Košickı;48.6507209;22.2389904
Orechová;Sobrance;Košickı;48.7044045;22.2262685
Ostrov;Sobrance;Košickı;48.7199781;22.1638156
Petrovce;Sobrance;Košickı;48.7143;22.330462
Pinkovce;Sobrance;Košickı;48.6081439;22.1837143
Podhoroï;Sobrance;Košickı;48.8166021;22.2975454
Porostov;Sobrance;Košickı;48.6970076;22.1760577
Porúbka;Sobrance;Košickı;48.7389305;22.2790342
Priekopa;Sobrance;Košickı;48.7486684;22.2706481
Remetské Hámre;Sobrance;Košickı;48.8803082;22.1887512
Ruská Bystrá;Sobrance;Košickı;48.8545777;22.2887276
Ruskovce;Sobrance;Košickı;48.7749902;22.1612313
Ruskı Hrabovec;Sobrance;Košickı;48.8518544;22.3499596
Sejkov;Sobrance;Košickı;48.6823859;22.2259135
Sobrance;Sobrance;Košickı;48.744475;22.1802726
Svätuš;Sobrance;Košickı;48.6833333;22.1333333
Tašu¾a;Sobrance;Košickı;48.6587459;22.1694839
Tibava;Sobrance;Košickı;48.7383391;22.2131681
Úbre;Sobrance;Košickı;48.7868818;22.1318717
Ve¾ké Revištia;Sobrance;Košickı;48.7464762;22.1002398
Vojnatina;Sobrance;Košickı;48.7346676;22.2275492
Vyšná Rybnica;Sobrance;Košickı;48.821592;22.1770352
Vyšné Nemecké;Sobrance;Košickı;48.6540187;22.2578814
Vyšné Remety;Sobrance;Košickı;48.8254005;22.1628742
Záhor;Sobrance;Košickı;48.6246742;22.2015963
Arnutovce;Spišská Nová Ves;Košickı;48.976744;20.4939474
Betlanovce;Spišská Nová Ves;Košickı;48.9796309;20.392215
Bystrany;Spišská Nová Ves;Košickı;48.9490837;20.7594139
Danišovce;Spišská Nová Ves;Košickı;48.9487029;20.6207124
Harichovce;Spišská Nová Ves;Košickı;48.9615482;20.5881089
Hincovce;Spišská Nová Ves;Košickı;48.960151;20.7261187
Hnilèík;Spišská Nová Ves;Košickı;48.8557078;20.5691674
Hnilec;Spišská Nová Ves;Košickı;48.8333333;20.5
Hrabušice;Spišská Nová Ves;Košickı;48.9756056;20.4103349
Chras nad Hornádom;Spišská Nová Ves;Košickı;48.9268512;20.6983146
Iliašovce;Spišská Nová Ves;Košickı;48.993924;20.523579
Jamník;Spišská Nová Ves;Košickı;48.943404;20.6631127
Ka¾ava;Spišská Nová Ves;Košickı;48.9345572;20.8683005
Kolinovce;Spišská Nová Ves;Košickı;48.9266017;20.8545152
Krompachy;Spišská Nová Ves;Košickı;48.9146092;20.8766135
Letanovce;Spišská Nová Ves;Košickı;48.9767014;20.4646561
Lieskovany;Spišská Nová Ves;Košickı;48.9276168;20.6040612
Markušovce;Spišská Nová Ves;Košickı;48.9156768;20.6247187
Matejovce nad Hornádom;Spišská Nová Ves;Košickı;48.916377;20.6699382
Mlynky;Spišská Nová Ves;Košickı;48.8518348;20.4289357
Odorín;Spišská Nová Ves;Košickı;48.9341578;20.6346169
Olcnava;Spišská Nová Ves;Košickı;48.9286964;20.7533778
O¾šavka;Spišská Nová Ves;Košickı;48.9666667;20.8333333
Poráè;Spišská Nová Ves;Košickı;48.8840406;20.7241002
Rudòany;Spišská Nová Ves;Košickı;48.8824772;20.6768242
Slatvina;Spišská Nová Ves;Košickı;48.9613628;20.8421538
Slovinky;Spišská Nová Ves;Košickı;48.8798464;20.8438867
Smiany;Spišská Nová Ves;Košickı;48.9533046;20.5218228
Spišská Nová Ves;Spišská Nová Ves;Košickı;48.9435344;20.562964
Spišské Tomášovce;Spišská Nová Ves;Košickı;48.9610375;20.4727242
Spišské Vlachy;Spišská Nová Ves;Košickı;48.9479447;20.7972574
Spišskı Hrušov;Spišská Nová Ves;Košickı;48.9463354;20.7056847
Teplièka;Spišská Nová Ves;Košickı;48.9036088;20.582423
Vítkovce;Spišská Nová Ves;Košickı;48.9278434;20.7217413
Vojkovce;Spišská Nová Ves;Košickı;48.9540275;20.8617904
ehra;Spišská Nová Ves;Košickı;48.9804224;20.7920261
Baèka;Trebišov;Košickı;48.4414366;22.0514997
Baèkov;Trebišov;Košickı;48.7587371;21.599782
Bara;Trebišov;Košickı;48.4240452;21.7285228
Biel;Trebišov;Košickı;48.4047656;22.0569986
Bo¾;Trebišov;Košickı;48.4757844;21.9369712
Borša;Trebišov;Košickı;48.3919093;21.7079145
Boany;Trebišov;Košickı;48.4528052;22.1032982
Brehov;Trebišov;Košickı;48.4869802;21.8181852
Brezina;Trebišov;Košickı;48.5482376;21.5579614
Byšta;Trebišov;Košickı;48.5298268;21.5445553
Cejkov;Trebišov;Košickı;48.4666667;21.7666667
Èe¾ovce;Trebišov;Košickı;48.6012629;21.6285696
Èerhov;Trebišov;Košickı;48.4641608;21.6462724
Èernochov;Trebišov;Košickı;48.4387081;21.7333784
Èierna;Trebišov;Košickı;48.4360094;22.1231529
Èierna nad Tisou;Trebišov;Košickı;48.4183912;22.0819142
Dargov;Trebišov;Košickı;48.7501871;21.5614257
Dobrá;Trebišov;Košickı;48.4060682;22.028181
Dvorianky;Trebišov;Košickı;48.7308374;21.7069421
Egreš;Trebišov;Košickı;48.6142985;21.6086462
Hraò;Trebišov;Košickı;48.5453749;21.7848638
Hrèe¾;Trebišov;Košickı;48.5208856;21.6890234
Hriadky;Trebišov;Košickı;48.6999189;21.7086923
Kašov;Trebišov;Košickı;48.4906989;21.7446933
Kazimír;Trebišov;Košickı;48.5261008;21.5840603
Klin nad Bodrogom;Trebišov;Košickı;48.3767798;21.7325129
Kouchov;Trebišov;Košickı;48.5666667;21.7245903
Krá¾ovskı Chlmec;Trebišov;Košickı;48.4257084;21.9836677
Kravany;Trebišov;Košickı;48.7641959;21.6354975
Kuzmice;Trebišov;Košickı;48.5719416;21.55104
Kysta;Trebišov;Košickı;48.5148123;21.7166074
Ladmovce;Trebišov;Košickı;48.4133288;21.7803025
Lastovce;Trebišov;Košickı;48.5373847;21.6257262
Leles;Trebišov;Košickı;48.464708;22.0269947
Luhyòa;Trebišov;Košickı;48.4833333;21.6333333
Malá Tàòa;Trebišov;Košickı;48.4492367;21.6893835
Malé Ozorovce;Trebišov;Košickı;48.6901653;21.5894676
Malé Trakany;Trebišov;Košickı;48.4053748;22.1138106
Malı Horeš;Trebišov;Košickı;48.3958045;21.9524111
Malı Kamenec;Trebišov;Košickı;48.3476854;21.7889428
Micha¾any;Trebišov;Košickı;48.5103916;21.6158954
Ninı ipov;Trebišov;Košickı;48.5815555;21.6226994
Novosad;Trebišov;Košickı;48.5268238;21.7415069
Novı Ruskov;Trebišov;Košickı;48.6566082;21.6732973
Parchovany;Trebišov;Košickı;48.75;21.7166667
Plechotice;Trebišov;Košickı;48.6257735;21.636243
Po¾any;Trebišov;Košickı;48.4692282;21.9894358
Pribeník;Trebišov;Košickı;48.3933129;21.9989904
Rad;Trebišov;Košickı;48.4620099;21.8583845
Seèovce;Trebišov;Košickı;48.7033912;21.6644237
Sirník;Trebišov;Košickı;48.519367;21.8013707
Slivník;Trebišov;Košickı;48.5982235;21.5594271
Slovenské Nové Mesto;Trebišov;Košickı;48.4156093;21.6823351
So¾nièka;Trebišov;Košickı;48.4816963;21.9601229
Somotor;Trebišov;Košickı;48.4039271;21.8093966
Stanèa;Trebišov;Košickı;48.5667708;21.65708
Stankovce;Trebišov;Košickı;48.7673665;21.659911
Stráne;Trebišov;Košickı;48.3800118;21.8529971
Streda nad Bodrogom;Trebišov;Košickı;48.3680915;21.7575094
Svätá Mária;Trebišov;Košickı;48.4447139;21.8338653
Svätuše;Trebišov;Košickı;48.4317808;21.9216774
Svinice;Trebišov;Košickı;48.4566569;21.8809839
Trebišov;Trebišov;Košickı;48.6286222;21.7201711
Trnávka;Trebišov;Košickı;48.7113112;21.6000334
Ve¾aty;Trebišov;Košickı;48.5238683;21.6580022
Ve¾ká Tàòa;Trebišov;Košickı;48.4708785;21.688647
Ve¾ké Ozorovce;Trebišov;Košickı;48.6665958;21.5974083
Ve¾ké Trakany;Trebišov;Košickı;48.3885649;22.0863579
Ve¾kı Horeš;Trebišov;Košickı;48.3876089;21.9036217
Ve¾kı Kamenec;Trebišov;Košickı;48.3613167;21.8071969
Vinièky;Trebišov;Košickı;48.4000001;21.7499999
Višòov;Trebišov;Košickı;48.75;21.6666667
Vojèice;Trebišov;Košickı;48.6770472;21.7162882
Vojka;Trebišov;Košickı;48.4620106;21.9175002
Zatín;Trebišov;Košickı;48.4767231;21.9028696
Zbehòov;Trebišov;Košickı;48.6894259;21.6276931
Zemplín;Trebišov;Košickı;48.4401313;21.7889168
Zemplínska Nová Ves;Trebišov;Košickı;48.5856515;21.6798978
Zemplínska Teplica;Trebišov;Košickı;48.660175;21.5568785
Zemplínske Hradište;Trebišov;Košickı;48.5786281;21.7500114
Zemplínske Jastrabie;Trebišov;Košickı;48.5001316;21.7699647
Zemplínsky Branè;Trebišov;Košickı;48.5451087;21.7088679
